what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398679886193
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1398679886202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1398679886202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398679889812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398679947241
activated,editor,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui.internal.editor.AntEditor",1398679949748
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398679964195
activated,editor,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui.internal.editor.AntEditor",1398680789205
activated,editor,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui.internal.editor.AntEditor",1398680789234
closed,editor,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui.internal.editor.AntEditor",1398680789234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398680794307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398680819295
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398680827521
error,log,,,"Core exception while retrieving the content description",1398680836907
error,log,,,"Core exception while retrieving the content description",1398680836909
error,log,,,"Core exception while retrieving the content description",1398680836911
error,log,,,"Core exception while retrieving the content description",1398680836913
error,log,,,"Core exception while retrieving the content description",1398680836915
error,log,,,"Core exception while retrieving the content description",1398680836917
error,log,,,"Core exception while retrieving the content description",1398680836919
error,log,,,"Core exception while retrieving the content description",1398680836921
error,log,,,"Core exception while retrieving the content description",1398680836923
error,log,,,"Core exception while retrieving the content description",1398680836925
error,log,,,"Core exception while retrieving the content description",1398680836927
